Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767450474,200,,Aggregated,218.400000,113.400000,1000,1100,1200,1400,1700,2000,2300,2600,3500,4100,4100,5281,2618,1000.0,892.1325999585246,0.4698330003520823,4131.895583000187,137.61276273433063
1767450475,200,,Aggregated,218.500000,112.900000,1000,1100,1200,1400,1700,2000,2300,2600,3500,4100,4100,5495,2730,1000.0,890.8929013501319,0.4698330003520823,4131.895583000187,137.35341219290265
1767450476,200,,Aggregated,218.400000,113.900000,1000,1100,1200,1400,1700,1900,2300,2600,3500,4100,4100,5721,2840,1000.0,891.3717484355843,0.4698330003520823,4131.895583000187,136.99807725922042
1767450477,200,,Aggregated,220.000000,113.700000,1000,1100,1200,1400,1700,2000,2300,2500,3500,4100,4100,5916,2956,1000.0,895.7418383497271,0.4698330003520823,4131.895583000187,136.92308992562542
1767450478,200,,Aggregated,217.900000,111.800000,1100,1100,1200,1400,1700,2000,2300,2500,3300,4100,4100,6124,3071,1100.0,898.1525464634202,0.4698330003520823,4131.895583000187,136.97746570868713
1767450479,200,,Aggregated,217.500000,111.700000,1000,1100,1200,1400,1700,2000,2300,2500,3300,4100,4100,6338,3188,1000.0,897.7575830255585,0.4698330003520823,4131.895583000187,136.45850426001894
1767450480,200,,Aggregated,214.800000,113.200000,1000,1100,1200,1400,1700,2000,2300,2500,3300,4100,4100,6578,3311,1000.0,896.2257205551826,0.4698330003520823,4131.895583000187,136.2937062937063
1767450481,200,,Aggregated,215.000000,113.100000,1000,1100,1200,1400,1700,2000,2300,2600,3500,5300,5300,6799,3423,1000.0,896.1678376736272,0.4698330003520823,5337.4277909997545,135.38343874099132
1767450482,200,,Aggregated,217.900000,115.200000,1000,1100,1200,1400,1700,2000,2300,2500,3300,5300,5300,7003,3535,1000.0,898.9346799964283,0.4698330003520823,5337.4277909997545,135.39625874625162
1767450483,200,,Aggregated,214.300000,113.800000,1000,1100,1200,1400,1700,2000,2300,2500,3300,5300,5300,7214,3653,1000.0,899.5358526039627,0.4698330003520823,5337.4277909997545,135.31868588855005
1767450484,200,,Aggregated,216.600000,114.600000,1000,1100,1200,1400,1700,2000,2300,2600,3500,5300,5300,7411,3764,1000.0,901.2446102832279,0.4698330003520823,5337.4277909997545,135.19160707057077
1767450485,200,,Aggregated,215.600000,115.200000,1100,1100,1200,1400,1700,2000,2300,2500,3500,5300,5300,7652,3894,1100.0,900.6692193465741,0.4698330003520823,5337.4277909997545,135.0854678515421
1767450486,200,,Aggregated,214.100000,114.600000,1000,1100,1200,1400,1700,2000,2300,2600,3500,5300,5300,7853,4006,1000.0,902.1732352369777,0.4698330003520823,5337.4277909997545,135.05883101999237
1767450487,200,,Aggregated,214.200000,115.700000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,8075,4116,1100.0,901.5609461276758,0.4698330003520823,5337.4277909997545,135.02513931888544
1767450488,200,,Aggregated,213.700000,116.400000,1000,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,8293,4223,1000.0,900.8781518170723,0.4698330003520823,5337.4277909997545,134.56541661642348
1767450489,200,,Aggregated,216.500000,116.100000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,8509,4336,1100.0,900.9815369969413,0.4698330003520823,5337.4277909997545,134.1969679163239
1767450490,200,,Aggregated,216.500000,115.100000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,8732,4456,1100.0,901.8971333421857,0.4698330003520823,5337.4277909997545,133.78905176362804
1767450491,200,,Aggregated,216.500000,115.200000,1100,1100,1200,1400,1700,2000,2300,2500,3400,5300,5300,8946,4570,1100.0,902.3888717211014,0.4698330003520823,5337.4277909997545,133.7970042477085
1767450492,200,,Aggregated,214.400000,113.900000,1100,1100,1200,1400,1700,2000,2300,2600,3300,5300,5300,9128,4680,1100.0,906.3633468533059,0.4698330003520823,5337.4277909997545,134.351884312007
1767450493,200,,Aggregated,214.900000,114.800000,1100,1100,1200,1400,1700,2000,2300,2600,3300,5300,5300,9333,4792,1100.0,906.7752864732644,0.4002499999842257,5337.4277909997545,134.44562305796634
1767450494,200,,Aggregated,212.400000,114.300000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,9535,4908,1100.0,908.6170150574706,0.4002499999842257,5337.4277909997545,134.56234923964342
1767450495,200,,Aggregated,211.000000,113.600000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,9769,5020,1100.0,907.7524577875926,0.4002499999842257,5337.4277909997545,134.32848807452146
1767450496,200,,Aggregated,212.800000,114.800000,1100,1100,1200,1400,1700,2000,2300,2600,3400,5300,5300,9997,5123,1100.0,905.6674484462334,0.4002499999842257,5337.4277909997545,134.11703511053315
1767450497,200,,Aggregated,211.400000,112.400000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,10201,5238,1100.0,906.9148349901001,0.4002499999842257,5337.4277909997545,134.14939711792962
1767450498,200,,Aggregated,214.000000,112.000000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,10430,5362,1100.0,907.3407229564723,0.4002499999842257,5337.4277909997545,133.82070949185044
1767450499,200,,Aggregated,211.800000,112.100000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,10625,5473,1100.0,908.8220822333187,0.4002499999842257,5337.4277909997545,133.81609411764705
1767450500,200,,Aggregated,214.000000,114.300000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,10846,5581,1100.0,907.6507722723593,0.4002499999842257,5337.4277909997545,133.48930481283423
1767450501,200,,Aggregated,211.500000,112.900000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,11064,5695,1100.0,907.9317588107388,0.4002499999842257,5337.4277909997545,133.61632321041213
1767450502,200,,Aggregated,210.400000,112.300000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,11298,5807,1100.0,907.040408061517,0.4002499999842257,5337.4277909997545,133.2696937511064
1767450503,200,,Aggregated,212.000000,112.500000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,11490,5916,1100.0,909.0523521490894,0.4002499999842257,5337.4277909997545,133.15953002610965
1767450504,200,,Aggregated,217.100000,113.100000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,11694,6027,1100.0,910.0025978483012,0.4002499999842257,5337.4277909997545,133.09389430477168
1767450505,200,,Aggregated,215.900000,111.900000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,11892,6134,1100.0,911.1956285201846,0.4002499999842257,5337.4277909997545,133.21670030272452
1767450506,200,,Aggregated,214.200000,111.000000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,12091,6250,1100.0,912.7773143960003,0.4002499999842257,5337.4277909997545,133.4175006202961
1767450507,200,,Aggregated,211.900000,110.800000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,12306,6376,1100.0,914.0007799235352,0.4002499999842257,5337.4277909997545,133.53453599869982
1767450508,200,,Aggregated,210.700000,112.800000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,12521,6497,1100.0,914.0526459337938,0.4002499999842257,5337.4277909997545,133.7120038335596
1767450509,200,,Aggregated,210.100000,113.300000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,12740,6613,1100.0,914.2570746357165,0.4002499999842257,5337.4277909997545,133.83916797488226
1767450510,200,,Aggregated,208.500000,113.100000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,12954,6724,1100.0,913.4375855614511,0.4002499999842257,5337.4277909997545,133.7872471823375
1767450511,200,,Aggregated,210.300000,113.700000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,13193,6844,1100.0,913.1273626412516,0.4002499999842257,5337.4277909997545,133.88751610702644
1767450512,200,,Aggregated,210.700000,114.100000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,13389,6950,1100.0,913.702182748528,0.4002499999842257,5337.4277909997545,133.8078273209351
1767450513,200,,Aggregated,211.400000,114.000000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,13616,7061,1100.0,912.5962760929814,0.4002499999842257,5337.4277909997545,133.5951086956522
1767450514,200,,Aggregated,207.900000,113.400000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,13822,7174,1100.0,913.1128181912911,0.4002499999842257,5337.4277909997545,133.50752423672407
1767450515,200,,Aggregated,212.100000,114.700000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,14064,7295,1100.0,912.2304773979693,0.4002499999842257,5337.4277909997545,133.42057736063708
1767450516,200,,Aggregated,212.400000,114.700000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,14241,7402,1100.0,913.8568325405552,0.4002499999842257,5337.4277909997545,133.34667509304123
1767450517,200,,Aggregated,216.300000,116.400000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,14463,7517,1100.0,913.8125754862778,0.4002499999842257,5337.4277909997545,133.31487243310517
1767450518,200,,Aggregated,212.900000,114.400000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,14666,7624,1100.0,913.7500492728786,0.4002499999842257,5337.4277909997545,133.08509477703532
1767450519,200,,Aggregated,216.000000,114.500000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,14895,7749,1100.0,914.640759559452,0.4002499999842257,5337.4277909997545,133.055454850621
1767450520,200,,Aggregated,214.700000,112.800000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,15116,7866,1100.0,914.0196106063803,0.4002499999842257,5337.4277909997545,133.02957131516274
1767450521,200,,Aggregated,216.200000,113.900000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,15331,7975,1100.0,913.559575794994,0.4002499999842257,5337.4277909997545,132.9692779335986
1767450522,200,,Aggregated,216.300000,114.600000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,15532,8083,1100.0,913.898428766872,0.4002499999842257,5337.4277909997545,132.92795518928662
1767450523,200,,Aggregated,215.000000,113.800000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,15794,8206,1100.0,912.8980888640671,0.4002499999842257,5337.4277909997545,132.87488919842977
1767450524,200,,Aggregated,215.300000,114.000000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,16022,8318,1100.0,911.4155715924409,0.4002499999842257,5337.4277909997545,132.78348520783922
1767450525,200,,Aggregated,216.800000,114.200000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,16233,8432,1100.0,911.801334299151,0.4002499999842257,5337.4277909997545,132.82868231380522
1767450526,200,,Aggregated,219.400000,114.200000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,16415,8534,1100.0,912.8205247897728,0.4002499999842257,5337.4277909997545,132.8749923850137
1767450527,200,,Aggregated,217.600000,113.100000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,16591,8630,1100.0,914.9033143532711,0.4002499999842257,5337.4277909997545,132.92483876800674
1767450528,200,,Aggregated,218.300000,113.400000,1100,1100,1200,1400,1700,2000,2400,2600,3300,4800,5300,16773,8727,1100.0,916.8529532862409,0.4002499999842257,5337.4277909997545,133.00590234305133
1767450529,200,,Aggregated,213.100000,111.300000,1100,1100,1200,1400,1700,2000,2400,2600,3300,4800,5300,16985,8839,1100.0,918.0698582602361,0.4002499999842257,5337.4277909997545,133.11015602001766
1767450530,200,,Aggregated,209.800000,110.100000,1100,1100,1200,1400,1700,2000,2400,2600,3300,4800,5300,17200,8953,1100.0,918.3630161437848,0.4002499999842257,5337.4277909997545,133.15947674418604
1767450531,200,,Aggregated,208.300000,108.800000,1100,1100,1300,1400,1700,2000,2400,2600,3300,4800,5300,17397,9055,1100.0,919.0272853848995,0.4002499999842257,5337.4277909997545,133.1990573087314
1767450532,200,,Aggregated,208.500000,108.200000,1100,1100,1300,1400,1700,2000,2300,2600,3300,4800,5300,17613,9170,1100.0,919.0436445690739,0.4002499999842257,5337.4277909997545,133.1564185544768
1767450533,200,,Aggregated,205.000000,108.100000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,17842,9288,1100.0,918.3990633031098,0.4002499999842257,5337.4277909997545,133.0813249635691
1767450534,200,,Aggregated,206.700000,108.300000,1100,1100,1200,1400,1700,2000,2400,2600,3300,4800,5300,18046,9397,1100.0,918.5087339779502,0.4002499999842257,5337.4277909997545,133.08960434445305
1767450535,200,,Aggregated,205.600000,108.100000,1100,1100,1200,1400,1700,2000,2300,2600,3300,4800,5300,18295,9519,1100.0,917.6761329825675,0.4002499999842257,5337.4277909997545,132.96157420060126
1767450536,200,,Aggregated,204.900000,109.000000,1100,1100,1200,1400,1700,2000,2400,2600,3300,4800,5300,18505,9634,1100.0,918.186069074309,0.4002499999842257,5337.4277909997545,132.9911375303972
1767450537,200,,Aggregated,205.100000,108.600000,1100,1100,1200,1400,1700,2000,2400,2600,3400,4800,5300,18699,9745,1100.0,918.616831382164,0.4002499999842257,5337.4277909997545,133.0016578426654
1767450538,200,,Aggregated,208.200000,109.400000,1100,1100,1200,1400,1700,2000,2400,2600,3400,4800,5300,18905,9847,1100.0,918.0715936838448,0.4002499999842257,5337.4277909997545,132.87505950806664
1767450539,200,,Aggregated,209.900000,111.100000,1100,1100,1200,1400,1700,2000,2400,2600,3400,4800,5300,19168,9966,1100.0,917.1631623998892,0.4002499999842257,5337.4277909997545,132.71885434056762
1767450540,200,,Aggregated,215.100000,112.700000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,19365,10080,1100.0,918.1240268373906,0.4002499999842257,5337.4277909997545,132.8305706170927
1767450541,200,,Aggregated,218.100000,112.800000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,19588,10186,1100.0,917.3388557089594,0.4002499999842257,5337.4277909997545,132.75265468654277
1767450542,200,,Aggregated,216.400000,112.600000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4800,5300,19806,10301,1100.0,916.9726579449214,0.4002499999842257,5337.4277909997545,132.72321518731698
1767450543,200,,Aggregated,219.000000,112.500000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4200,5300,20031,10421,1100.0,917.0614862151724,0.4002499999842257,5337.4277909997545,132.73600918576207
1767450544,200,,Aggregated,220.700000,113.600000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4200,5300,20243,10529,1100.0,916.946139085714,0.4002499999842257,5337.4277909997545,132.7475176604258
1767450545,200,,Aggregated,218.300000,113.800000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4200,5300,20442,10641,1100.0,917.6341525300903,0.4002499999842257,5337.4277909997545,132.84365521964583
1767450546,200,,Aggregated,217.000000,112.000000,1100,1100,1200,1400,1700,2000,2300,2600,3400,4200,5300,20648,10755,1100.0,917.694608631157,0.4002499999842257,5337.4277909997545,132.8335916311507
1767450547,200,,Aggregated,214.700000,112.000000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4200,5300,20875,10869,1100.0,917.5288061566528,0.4002499999842257,5337.4277909997545,132.73077844311376
1767450548,200,,Aggregated,214.400000,112.300000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4200,5300,21085,10979,1100.0,917.7180610932954,0.4002499999842257,5337.4277909997545,132.67512449608728
1767450549,200,,Aggregated,218.900000,113.100000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4200,5300,21289,11093,1100.0,918.4613995678575,0.4002499999842257,5337.4277909997545,132.73385316360563
1767450550,200,,Aggregated,214.800000,112.200000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4200,5300,21487,11196,1100.0,918.5424856221032,0.4002499999842257,5337.4277909997545,132.7841485549402
1767450551,200,,Aggregated,212.100000,112.100000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4500,5300,21728,11313,1100.0,918.208636980354,0.4002499999842257,5337.4277909997545,132.61340206185568
1767450552,200,,Aggregated,213.700000,112.500000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4500,5300,21933,11420,1100.0,918.643729692888,0.4002499999842257,5337.4277909997545,132.56038845575162
1767450553,200,,Aggregated,214.000000,112.300000,1100,1100,1200,1400,1700,2000,2300,2600,3500,4500,5300,22141,11524,1100.0,918.124198655846,0.4002499999842257,5337.4277909997545,132.39993676889029
1767450554,200,,Aggregated,211.200000,110.800000,1100,1100,1200,1500,1700,2000,2300,2600,3500,4500,5300,22335,11633,1100.0,919.4496155297545,0.4002499999842257,5337.4277909997545,132.57550929035148
1767450555,200,,Aggregated,209.900000,109.700000,1100,1100,1200,1500,1700,2000,2300,2600,3500,4500,5300,22545,11749,1100.0,920.0100407581294,0.4002499999842257,5337.4277909997545,132.55724107340873
1767450556,200,,Aggregated,210.800000,110.900000,1100,1100,1200,1500,1700,2000,2300,2600,3500,4500,5300,22735,11858,1100.0,920.9916702984408,0.4002499999842257,5337.4277909997545,132.6516824279745
1767450557,200,,Aggregated,209.600000,111.000000,1100,1100,1200,1500,1700,2000,2400,2600,3500,4500,5300,22944,11972,1100.0,921.3017224415121,0.4002499999842257,5337.4277909997545,132.6783908647141
1767450558,200,,Aggregated,208.200000,110.000000,1100,1100,1200,1500,1700,2000,2300,2600,3500,4500,5300,23151,12083,1100.0,921.3369251592613,0.4002499999842257,5337.4277909997545,132.66683944538033
1767450559,200,,Aggregated,204.100000,109.100000,1100,1100,1300,1500,1700,2000,2300,2600,3500,4500,5300,23370,12202,1100.0,921.5987899653859,0.4002499999842257,5337.4277909997545,132.6620025673941
1767450560,200,,Aggregated,209.500000,111.200000,1100,1100,1300,1500,1700,2000,2300,2600,3500,4500,5300,23569,12309,1100.0,921.633689741996,0.4002499999842257,5337.4277909997545,132.51767151767152
1767450561,200,,Aggregated,207.100000,110.500000,1100,1100,1300,1500,1700,2000,2300,2600,3500,4500,5300,23786,12417,1100.0,921.5031659652781,0.4002499999842257,5337.4277909997545,132.46821659799883
1767450562,200,,Aggregated,205.400000,109.900000,1100,1100,1300,1500,1700,2000,2400,2600,3500,4500,5300,23999,12533,1100.0,922.0519631055519,0.4002499999842257,5337.4277909997545,132.56031501312555
1767450563,200,,Aggregated,205.100000,110.300000,1100,1100,1300,1500,1700,2000,2400,2600,3500,4500,5300,24221,12654,1100.0,922.2425076237621,0.4002499999842257,5337.4277909997545,132.51921885966723
